CustomerID,Recency,Frequency,Monetary,Cluster,Segment
13272,32,2,276.56,0,Loyalist
13273,114,1,138.97999999999996,0,Loyalist
13276,64,2,590.9300000000001,0,Loyalist
13277,16,4,258.4,1,Loss
13278,41,1,542.73,0,Loyalist
13279,79,1,137.75,0,Loyalist
13280,123,3,814.86,0,Loyalist
13282,19,3,1132.14,1,Loss
13283,60,2,93.66,0,Loyalist
13284,331,1,201.19,0,Loyalist
13285,24,4,2709.1199999999994,1,Loss
13291,156,1,361.10999999999996,0,Loyalist
13292,39,2,578.94,0,Loyalist
13294,190,2,873.74,0,Loyalist
13296,138,1,87.4,0,Loyalist
13297,8,4,2089.8500000000004,1,Loss
13298,2,1,360.0,0,Loyalist
13299,269,1,142.5,0,Loyalist
13300,170,1,371.89000000000004,0,Loyalist
13301,104,4,618.0899999999999,0,Loyalist
13302,156,1,63.75,0,Loyalist
13305,5,9,1864.6599999999999,1,Loss
13307,121,1,15.0,0,Loyalist
13308,23,3,1385.5100000000002,1,Loss
13309,8,5,1456.79,1,Loss
13310,29,3,1132.0300000000002,1,Loss
13311,5,2,598.57,1,Loss
13313,23,5,1555.32,1,Loss
13314,2,3,775.9400000000003,1,Loss
13316,38,4,5977.73,1,Loss
13317,67,4,2035.63,1,Loss
13318,2,3,640.76,1,Loss
13319,6,22,9294.470000000001,1,Loss
13320,79,4,1548.6999999999998,1,Loss
13321,73,2,567.3599999999999,0,Loyalist
13322,18,1,199.48,0,Loyalist
13323,4,5,787.8499999999999,1,Loss
13324,37,9,6471.849999999999,1,Loss
13325,82,1,675.3,0,Loyalist
13327,39,6,2882.7699999999995,1,Loss
13328,317,1,1308.48,0,Loyalist
13329,32,1,484.7999999999999,0,Loyalist
13330,93,3,1140.93,0,Loyalist
13332,15,1,350.9,0,Loyalist
13334,83,3,3536.8200000000006,1,Loss
13336,78,1,795.12,0,Loyalist
13338,158,1,487.02,0,Loyalist
13339,201,1,860.1200000000002,0,Loyalist
13340,46,7,10736.480000000003,1,Loss
13341,261,1,775.8499999999999,0,Loyalist
13343,178,1,353.43,0,Loyalist
13344,68,3,2543.7200000000003,1,Loss
13345,288,1,389.50000000000006,0,Loyalist
13347,71,1,341.36,0,Loyalist
13348,65,1,233.76,0,Loyalist
13349,11,1,247.31999999999996,0,Loyalist
13350,17,2,979.1199999999999,1,Loss
13351,67,1,373.94,0,Loyalist
13352,61,1,397.9800000000001,0,Loyalist
13354,72,1,743.5300000000003,0,Loyalist
13355,123,1,674.7,0,Loyalist
13356,81,1,768.2400000000001,0,Loyalist
13357,258,1,609.9500000000002,0,Loyalist
13358,269,1,439.03000000000003,0,Loyalist
13359,64,1,439.55999999999995,0,Loyalist
13362,10,4,3090.7400000000007,1,Loss
13363,18,2,992.5,1,Loss
13364,72,1,134.96,0,Loyalist
13365,34,2,2225.37,1,Loss
13366,51,1,56.160000000000004,0,Loyalist
13368,257,2,623.4,0,Loyalist
13372,90,1,378.64,0,Loyalist
13373,61,3,3312.250000000001,1,Loss
13375,89,1,778.6499999999997,0,Loyalist
13376,100,3,1019.76,0,Loyalist
13379,27,3,572.5600000000001,0,Loyalist
13381,32,6,3639.31,1,Loss
13382,281,1,222.99,0,Loyalist
13384,31,7,4151.93,1,Loss
13385,330,1,534.5700000000002,0,Loyalist
13388,132,2,677.1,0,Loyalist
13389,12,3,797.96,1,Loss
13390,75,1,544.0799999999999,0,Loyalist
13391,204,1,59.8,0,Loyalist
13394,2,8,2520.0199999999995,1,Loss
13395,186,1,307.72,0,Loyalist
13396,30,2,1360.9899999999998,1,Loss
13397,73,5,1544.13,1,Loss
13398,193,1,457.3400000000001,0,Loyalist
13402,128,1,312.95,0,Loyalist
13403,18,1,75.0,0,Loyalist
13404,2,2,252.48999999999998,1,Loss
13405,75,3,572.451,0,Loyalist
13408,2,57,25085.83999999999,1,Loss
13410,25,5,1003.06,1,Loss
13411,108,1,213.55000000000004,0,Loyalist
13414,134,3,1390.5,0,Loyalist
13416,44,2,712.5,0,Loyalist
13417,5,2,640.83,1,Loss
13418,12,13,4547.81,1,Loss
13419,64,1,221.05999999999995,0,Loyalist
13420,150,2,159.85,0,Loyalist
13421,41,2,1851.08,1,Loss
13422,65,1,2626.3000000000006,0,Loyalist
13425,109,3,1624.2099999999996,0,Loyalist
13426,1,9,3304.34,1,Loss
13427,20,3,582.6,1,Loss
13428,11,1,218.46999999999994,0,Loyalist
13429,11,4,1006.8,1,Loss
13430,19,2,679.45,0,Loyalist
13431,68,2,1269.1,0,Loyalist
13434,75,2,534.2400000000001,0,Loyalist
13435,6,7,3809.8900000000003,1,Loss
13436,2,1,196.88999999999996,0,Loyalist
13437,15,7,3408.0600000000004,1,Loss
13439,256,1,283.71,0,Loyalist
13441,92,1,296.64000000000004,0,Loyalist
13447,24,3,1129.1399999999999,1,Loss
13448,17,3,2709.83,1,Loss
13449,24,1,291.88,0,Loyalist
13450,27,6,2043.7199999999998,1,Loss
13451,27,5,2976.1500000000005,1,Loss
13452,260,2,590.0,0,Loyalist
13453,166,2,356.97999999999996,0,Loyalist
13455,25,1,365.40000000000003,0,Loyalist
13456,18,6,1766.7200000000003,1,Loss
13458,8,13,8460.71,1,Loss
13460,30,2,183.44,0,Loyalist
13461,39,3,1445.0,1,Loss
13462,253,1,151.5,0,Loyalist
13464,59,1,674.6800000000002,0,Loyalist
13466,185,1,307.90000000000003,0,Loyalist
13467,11,2,1083.7099999999998,1,Loss
13468,2,33,4793.97,1,Loss
13470,100,2,165.0,0,Loyalist
13471,2,4,2531.58,1,Loss
13473,61,2,422.64,0,Loyalist
13474,237,1,229.58999999999997,0,Loyalist
13475,192,4,1431.7799999999997,0,Loyalist
13476,179,2,1238.47,0,Loyalist
13477,38,6,1454.58,1,Loss
13479,201,2,300.95000000000005,0,Loyalist
13481,46,5,1804.56,1,Loss
13482,233,1,184.64,0,Loyalist
13483,66,1,140.34000000000003,0,Loyalist
13484,242,1,313.79999999999995,0,Loyalist
13485,234,1,454.24,0,Loyalist
13486,79,3,1122.41,0,Loyalist
13487,58,2,382.25,0,Loyalist
13488,18,12,7586.39,1,Loss
13489,106,4,449.52000000000004,0,Loyalist
13491,52,8,1019.42,1,Loss
13492,137,3,1269.8399999999997,0,Loyalist
13493,276,2,618.63,0,Loyalist
13494,312,1,316.26,0,Loyalist
13495,8,3,1179.44,1,Loss
13496,11,1,152.32,0,Loyalist
13497,283,1,194.55,0,Loyalist
13499,18,5,1159.11,1,Loss
13500,24,3,1166.77,1,Loss
13501,289,1,1340.3199999999997,0,Loyalist
13502,17,3,292.0,0,Loyalist
13503,72,1,216.84999999999997,0,Loyalist
13504,65,1,295.93,0,Loyalist
13505,73,4,4393.63,1,Loss
13506,317,1,157.4,0,Loyalist
13507,4,4,2479.16,1,Loss
13508,244,1,110.97,0,Loyalist
13509,9,7,979.72,1,Loss
13510,2,4,1791.56,1,Loss
13512,261,1,251.20999999999998,0,Loyalist
13513,127,1,205.09999999999997,0,Loyalist
13514,74,1,152.20000000000002,0,Loyalist
13515,73,4,891.1200000000001,1,Loss
13516,22,3,1389.4099999999999,1,Loss
13517,60,3,2128.42,1,Loss
13518,86,1,659.4399999999998,0,Loyalist
13519,79,1,122.75,0,Loyalist
13520,59,5,3320.95,1,Loss
13521,2,3,1093.6499999999996,1,Loss
13522,31,1,125.80000000000001,0,Loyalist
13523,34,4,3397.9299999999994,1,Loss
13524,41,5,680.1800000000001,1,Loss
13525,15,2,628.78,0,Loyalist
13527,34,7,2287.5099999999998,1,Loss
13529,79,2,307.76,0,Loyalist
13531,206,1,178.35,0,Loyalist
13532,34,1,210.30999999999983,0,Loyalist
13533,183,3,270.79,0,Loyalist
13534,3,23,5586.88,1,Loss
13536,2,7,3448.29,1,Loss
13538,44,7,1280.85,1,Loss
13539,86,3,631.3399999999999,0,Loyalist
13544,40,2,291.4100000000001,0,Loyalist
13546,13,3,626.99,1,Loss
13548,97,2,682.4099999999999,0,Loyalist
13549,26,7,918.1999999999999,1,Loss
13551,320,1,91.80000000000001,0,Loyalist
13552,67,12,3740.0700000000006,1,Loss
13555,74,4,4149.28,1,Loss
13557,29,2,584.06,0,Loyalist
13558,6,4,605.06,1,Loss
13560,8,1,174.37000000000003,0,Loyalist
13561,216,1,141.86,0,Loyalist
13562,82,3,1799.33,1,Loss
13563,85,2,777.53,0,Loyalist
13564,145,1,550.64,0,Loyalist
13565,20,2,240.22000000000003,0,Loyalist
13566,41,2,874.7099999999999,0,Loyalist
13568,174,1,192.85000000000005,0,Loyalist
13569,18,1,255.42999999999998,0,Loyalist
13570,244,1,239.49000000000004,0,Loyalist
13571,13,12,2092.3199999999997,1,Loss
13572,206,1,1384.25,0,Loyalist
13573,51,2,294.4,0,Loyalist
13575,24,5,732.0699999999999,1,Loss
13576,11,17,6368.1900000000005,1,Loss
13577,26,4,1687.6,1,Loss
13579,15,1,302.34,0,Loyalist
13581,310,1,117.99999999999999,0,Loyalist
13583,156,1,781.0300000000002,0,Loyalist
13584,307,1,142.40000000000003,0,Loyalist
13587,64,1,712.4,0,Loyalist
13588,16,9,2478.95,1,Loss
13589,15,2,379.65,0,Loyalist
13590,12,6,1981.9199999999996,1,Loss
13591,65,3,1117.1299999999997,0,Loyalist
13592,36,4,247.96000000000004,0,Loyalist
13593,109,5,2037.08,1,Loss
13594,53,1,396.96999999999997,0,Loyalist
13596,6,2,697.0399999999998,1,Loss
13598,48,1,180.1700000000001,0,Loyalist
13599,2,19,4800.830000000001,1,Loss
13600,313,1,219.51999999999998,0,Loyalist
13601,46,2,693.3199999999999,0,Loyalist
13602,65,1,428.88999999999993,0,Loyalist
13603,27,1,164.34,0,Loyalist
13606,30,3,280.53999999999996,0,Loyalist
13607,41,1,678.0099999999996,0,Loyalist
13610,13,7,1131.88,1,Loss
13611,90,2,868.6499999999999,0,Loyalist
13614,25,4,1610.46,1,Loss
13615,319,1,417.6900000000001,0,Loyalist
13617,41,3,544.1800000000001,0,Loyalist
13618,174,1,177.34000000000003,0,Loyalist
13621,117,1,213.85,0,Loyalist
13623,31,5,747.7800000000001,1,Loss
13626,253,1,257.22999999999996,0,Loyalist
13627,60,4,1327.28,1,Loss
13629,24,11,7792.360000000001,1,Loss
13630,6,7,2031.7800000000002,1,Loss
13631,100,11,3070.42,1,Loss
13632,25,5,2121.27,1,Loss
13634,34,5,1575.1599999999996,1,Loss
13635,68,1,1071.0300000000002,0,Loyalist
13636,37,5,949.1200000000001,1,Loss
13637,53,3,810.4999999999999,0,Loyalist
13638,16,1,122.64000000000001,0,Loyalist
13639,75,1,1033.3400000000001,0,Loyalist
13642,216,1,354.7999999999999,0,Loyalist
13643,32,3,519.44,0,Loyalist
13644,17,4,2624.2600000000007,1,Loss
13645,121,1,252.1,0,Loyalist
13647,10,4,1678.1200000000001,1,Loss
13649,257,1,148.8,0,Loyalist
13650,17,6,1836.34,1,Loss
13651,36,2,94.2,0,Loyalist
13652,46,2,786.28,0,Loyalist
13654,44,6,2707.3299999999995,1,Loss
13655,115,2,932.97,0,Loyalist
13656,165,2,379.6500000000001,0,Loyalist
13657,11,2,382.14,0,Loyalist
13658,10,5,2639.17,1,Loss
13659,206,2,1573.2,0,Loyalist
13662,86,3,897.7600000000002,0,Loyalist
13663,180,1,189.47,0,Loyalist
13666,61,3,84.65,0,Loyalist
13667,150,1,305.0199999999998,0,Loyalist
13668,3,20,6185.93,1,Loss
13669,51,2,218.54999999999998,0,Loyalist
13670,76,1,349.70000000000016,0,Loyalist
13672,302,2,186.39000000000001,0,Loyalist
13673,19,2,396.91999999999996,0,Loyalist
13675,152,2,486.82,0,Loyalist
13678,152,1,232.60000000000005,0,Loyalist
13680,2,4,3722.4199999999996,1,Loss
13681,18,4,827.83,1,Loss
13682,188,1,59.5,0,Loyalist
13684,286,1,67.23000000000002,0,Loyalist
13685,3,7,3119.4400000000005,1,Loss
13686,183,1,72.0,0,Loyalist
13689,64,1,910.0,0,Loyalist
13690,60,1,172.25,0,Loyalist
13692,25,3,1488.3200000000006,1,Loss
13694,4,48,62142.579999999994,1,Loss
13695,32,15,2504.13,1,Loss
13697,39,1,151.3,0,Loyalist
13699,156,1,308.58,0,Loyalist
13700,27,10,2265.1200000000003,1,Loss
13703,319,1,99.5,0,Loyalist
13704,6,9,2308.0599999999995,1,Loss
13705,8,2,393.72,0,Loyalist
13706,303,1,330.78999999999996,0,Loyalist
13707,268,2,806.4099999999999,0,Loyalist
13708,272,1,296.87999999999994,0,Loyalist
13709,4,13,6328.05,1,Loss
13710,32,1,180.48000000000002,0,Loyalist
13711,219,2,252.06,0,Loyalist
13712,247,1,228.83999999999997,0,Loyalist
13715,282,2,582.7100000000003,0,Loyalist
13716,270,1,138.28,0,Loyalist
13717,33,6,1445.01,1,Loss
13718,247,2,306.55,0,Loyalist
13719,16,5,1041.68,1,Loss
13720,117,4,799.9000000000001,0,Loyalist
13721,37,1,524.14,0,Loyalist
13722,132,3,2375.4100000000008,1,Loss
13723,218,1,199.85000000000002,0,Loyalist
13725,50,8,1980.5599999999997,1,Loss
13726,39,2,1079.6599999999999,0,Loyalist
13727,29,2,333.48,0,Loyalist
13728,37,6,1016.1400000000001,1,Loss
13730,136,2,752.6000000000001,0,Loyalist
13731,220,2,610.5899999999999,0,Loyalist
13732,29,1,491.86,0,Loyalist
13735,25,4,2885.2400000000002,1,Loss
13736,6,2,731.8999999999999,1,Loss
13737,201,1,339.59999999999997,0,Loyalist
13739,19,1,216.9,0,Loyalist
13740,241,1,350.75,0,Loyalist
13741,72,3,668.4300000000001,0,Loyalist
13742,17,12,3131.0199999999995,1,Loss
13743,3,7,1341.6,1,Loss
13744,96,2,1156.3600000000001,0,Loyalist
13745,163,1,300.03999999999996,0,Loyalist
13748,96,4,744.25,0,Loyalist
13750,54,5,1647.2600000000002,1,Loss
13751,289,1,296.24999999999994,0,Loyalist
13752,125,6,1186.2800000000002,1,Loss
13753,288,1,741.26,0,Loyalist
13754,152,2,282.6,0,Loyalist
13755,4,9,2161.349999999999,1,Loss
13756,3,11,4185.120000000001,1,Loss
13758,12,5,2471.7000000000003,1,Loss
13759,34,2,659.41,0,Loyalist
13760,55,2,286.78999999999996,0,Loyalist
13761,51,2,1070.65,0,Loyalist
13762,219,1,306.72,0,Loyalist
13763,64,1,1714.9599999999998,0,Loyalist
13764,71,3,1521.76,1,Loss
13767,3,31,14780.999999999998,1,Loss
13769,3,9,2474.21,1,Loss
13771,65,4,2634.45,1,Loss
13772,34,3,1132.1299999999999,1,Loss
13774,82,1,344.99999999999994,0,Loyalist
13777,1,23,19015.379999999997,1,Loss
13778,104,1,178.7,0,Loyalist
13780,8,2,360.01000000000005,0,Loyalist
13781,251,1,127.84000000000002,0,Loyalist
13782,13,6,912.0,1,Loss
13784,10,11,2462.79,1,Loss
13787,76,1,202.64000000000001,0,Loyalist
13790,5,1,348.79999999999995,0,Loyalist
13791,128,2,1516.0,0,Loyalist
13792,67,2,195.55,0,Loyalist
13798,2,55,32983.19,1,Loss
13799,117,2,688.8599999999999,0,Loyalist
13800,310,1,558.3199999999997,0,Loyalist
13801,67,1,324.79999999999995,0,Loyalist
13802,139,3,4599.42,1,Loss
13803,256,1,277.07000000000005,0,Loyalist
13804,31,7,2635.79,1,Loss
13805,53,2,924.5999999999999,0,Loyalist
13806,64,1,256.38,0,Loyalist
13808,6,5,1747.6599999999999,1,Loss
13809,306,1,155.05,0,Loyalist
13810,29,3,1499.01,1,Loss
13811,184,3,814.5,0,Loyalist
13812,43,3,539.0,0,Loyalist
13813,40,4,1366.8600000000001,1,Loss
13814,93,2,1579.12,0,Loyalist
13815,23,4,4027.3600000000006,1,Loss
13816,24,2,571.6700000000001,0,Loyalist
13817,30,1,254.28000000000006,0,Loyalist
13819,302,3,1140.35,0,Loyalist
13821,145,2,385.63999999999993,0,Loyalist
13822,6,2,632.0,1,Loss
13823,19,2,957.66,1,Loss
13824,33,5,1698.9399999999996,1,Loss
13826,177,1,189.5,0,Loyalist
13827,58,3,412.05,0,Loyalist
13828,23,1,209.49000000000004,0,Loyalist
13831,17,5,1794.9899999999998,1,Loss
13832,20,1,52.199999999999996,0,Loyalist
13833,160,1,384.7999999999999,0,Loyalist
13835,26,4,834.5700000000002,1,Loss
13837,212,2,271.24,0,Loyalist
13838,6,3,453.62000000000006,1,Loss
13841,253,1,85.0,0,Loyalist
13842,59,8,3075.05,1,Loss
13844,12,1,361.62,0,Loyalist
13845,65,1,312.98,0,Loyalist
13846,25,2,453.66,0,Loyalist
13848,93,2,935.0,0,Loyalist
13849,52,2,1537.9499999999998,0,Loyalist
13850,130,1,1595.4799999999996,0,Loyalist
13851,96,3,2651.4600000000005,1,Loss
13853,58,1,1090.14,0,Loyalist
13854,9,23,7500.08,1,Loss
13856,169,3,388.5,0,Loyalist
13858,58,1,216.16999999999996,0,Loyalist
13859,327,1,201.16,0,Loyalist
13860,2,5,1245.8999999999999,1,Loss
13862,19,8,2209.3599999999997,1,Loss
13863,248,1,305.78000000000003,0,Loyalist
13865,59,4,501.55999999999995,0,Loyalist
13866,75,1,145.67,0,Loyalist
13867,32,3,1015.29,1,Loss
13868,8,2,3192.54,1,Loss
13869,124,3,2781.3299999999986,1,Loss
13870,3,8,2770.94,1,Loss
13871,23,13,6403.250000000001,1,Loss
13873,120,3,389.6,0,Loyalist
13875,54,5,1786.79,1,Loss
13876,64,1,122.69999999999999,0,Loyalist
13877,87,1,117.24000000000001,0,Loyalist
13878,55,1,1281.53,0,Loyalist
13880,22,12,3121.97,1,Loss
13881,4,20,17159.519999999997,1,Loss
13882,3,5,1191.1299999999999,1,Loss
13883,11,5,2674.4800000000005,1,Loss
13884,8,5,787.6,1,Loss
13885,190,2,506.80000000000007,0,Loyalist
13886,72,1,243.56000000000003,0,Loyalist
13887,205,1,349.54999999999995,0,Loyalist
13888,120,2,605.6300000000001,0,Loyalist
13889,93,1,416.9,0,Loyalist
13890,2,9,1693.4600000000003,1,Loss
13892,27,4,632.97,1,Loss
13893,298,1,821.1,0,Loyalist
13894,24,3,564.62,1,Loss
13895,29,4,2593.0699999999997,1,Loss
13897,51,1,311.15999999999997,0,Loyalist
13898,326,1,155.93,0,Loyalist
13899,17,2,388.52000000000004,0,Loyalist
13900,184,3,740.95,0,Loyalist
13901,73,5,2867.2000000000007,1,Loss
13904,38,2,332.63999999999993,0,Loyalist
13908,80,4,2369.55,1,Loss
13911,58,9,2580.9100000000003,1,Loss
13914,12,2,626.45,1,Loss
13917,50,2,272.03999999999996,0,Loyalist
13918,50,2,1212.84,0,Loyalist
13919,60,2,384.80999999999995,0,Loyalist
13923,54,1,351.13000000000005,0,Loyalist
13924,2,6,1838.85,1,Loss
13925,93,4,678.25,0,Loyalist
13926,24,1,223.85000000000002,0,Loyalist
13927,75,1,348.99,0,Loyalist
13928,11,4,464.57000000000005,1,Loss
13929,170,2,842.65,0,Loyalist
13930,58,2,337.3399999999999,0,Loyalist
13931,96,2,1237.5300000000007,0,Loyalist
13932,295,1,307.4,0,Loyalist
13933,110,2,608.79,0,Loyalist
13934,264,1,922.0999999999997,0,Loyalist
13936,180,1,376.58,0,Loyalist
13937,170,1,158.85,0,Loyalist
13938,36,1,71.66,0,Loyalist
13939,24,3,568.55,1,Loss
13940,18,4,839.14,1,Loss
13941,22,4,4017.84,1,Loss
13946,80,3,561.5699999999999,0,Loyalist
13947,66,1,90.6,0,Loyalist
13949,3,6,2427.32,1,Loss
13950,12,4,745.06,1,Loss
13951,177,3,674.4499999999999,0,Loyalist
13952,218,2,3251.071,0,Loyalist
13953,8,6,3015.6800000000003,1,Loss
13954,2,2,439.91999999999996,1,Loss
13955,155,2,322.96000000000004,0,Loyalist
13956,6,5,1026.42,1,Loss
13959,80,2,383.46,0,Loyalist
13960,22,2,230.22,0,Loyalist
13962,22,2,169.55,0,Loyalist
13963,309,3,513.24,0,Loyalist
13967,146,1,80.7,0,Loyalist
13969,8,17,8736.35,1,Loss
13971,19,8,2758.2599999999998,1,Loss
13972,71,2,190.25000000000003,0,Loyalist
13973,288,1,264.7,0,Loyalist
13974,50,1,413.59,0,Loyalist
13975,32,6,2526.2799999999997,1,Loss
13976,207,1,357.9800000000001,0,Loyalist
13978,15,2,196.79,0,Loyalist
13979,74,1,869.8700000000001,0,Loyalist
13980,61,1,200.14000000000001,0,Loyalist
13982,40,3,1443.2099999999998,1,Loss
13983,30,11,2274.07,1,Loss
13984,27,4,765.71,1,Loss
13985,5,15,7060.130000000002,1,Loss
13986,18,1,320.46000000000004,0,Loyalist
13988,20,6,4147.96,1,Loss
13989,66,2,1266.08,0,Loyalist
13990,214,1,311.3,0,Loyalist
13991,13,6,855.97,1,Loss
13992,31,1,76.8,0,Loyalist
13993,43,9,3466.36,1,Loss
13994,4,6,2313.14,1,Loss
13995,16,5,1393.69,1,Loss
13999,11,11,3599.710000000001,1,Loss
14000,212,1,635.6600000000001,0,Loyalist
14001,46,2,1741.8400000000001,0,Loyalist
14002,135,2,529.73,0,Loyalist
14004,44,7,4582.64,1,Loss
14005,10,5,2874.7200000000003,1,Loss
14006,116,3,962.1899999999999,0,Loyalist
14009,199,2,695.6099999999999,0,Loyalist
14012,278,1,328.8,0,Loyalist
14013,111,3,473.02,0,Loyalist
14014,78,1,505.18000000000006,0,Loyalist
14015,53,1,917.34,0,Loyalist
14016,162,3,3587.4700000000003,1,Loss
14019,47,3,1421.6100000000001,1,Loss
14020,17,2,642.8,0,Loyalist
14021,156,3,631.9,0,Loyalist
14022,226,1,440.0,0,Loyalist
14023,8,2,584.07,1,Loss
14024,122,2,327.7,0,Loyalist
14027,61,1,104.82000000000002,0,Loyalist
14029,64,2,467.65999999999997,0,Loyalist
14030,19,6,1683.59,1,Loss
14031,8,16,14717.91,1,Loss
14032,3,9,2356.17,1,Loss
14034,23,3,651.8199999999999,1,Loss
14035,29,5,1428.02,1,Loss
14036,285,1,626.6499999999999,0,Loyalist
14037,177,1,35.400000000000006,0,Loyalist
14038,79,3,1560.38,1,Loss
14039,34,1,152.2,0,Loyalist
14040,41,12,3614.92,1,Loss
14041,267,1,141.41,0,Loyalist
14044,27,4,652.82,1,Loss
14045,110,3,1333.35,0,Loyalist
14046,285,1,154.98999999999998,0,Loyalist
14047,9,4,1021.69,1,Loss
14048,306,1,409.9299999999999,0,Loyalist
14049,17,4,5681.719999999999,1,Loss
14050,32,2,746.36,0,Loyalist
14051,1,20,13782.230000000001,1,Loss
14052,20,1,225.35999999999993,0,Loyalist
14053,125,2,260.25,0,Loyalist
14054,66,1,92.46,0,Loyalist
14055,107,1,725.6400000000001,0,Loyalist
14056,2,23,8214.65,1,Loss
14057,24,15,5292.040000000001,1,Loss
14059,267,1,183.59999999999997,0,Loyalist
14060,5,16,5266.379999999999,1,Loss
14062,10,9,9020.730000000001,1,Loss
14064,30,5,1353.74,1,Loss
14066,267,1,152.55,0,Loyalist
14067,64,2,374.70000000000005,0,Loyalist
14068,321,1,265.85,0,Loyalist
14071,4,8,1438.8200000000002,1,Loss
14073,33,1,151.04,0,Loyalist
14075,5,3,942.26,1,Loss
14076,130,1,122.46999999999997,0,Loyalist
14077,41,5,499.41999999999996,1,Loss
14078,102,5,913.1299999999999,1,Loss
14079,125,1,375.09999999999997,0,Loyalist
14080,33,1,45.599999999999994,0,Loyalist
14081,303,1,510.9999999999999,0,Loyalist
14083,5,6,558.5400000000001,1,Loss
14085,3,15,3258.3,1,Loss
14087,3,1,194.42,0,Loyalist
14088,11,13,50491.81000000001,1,Loss
14089,57,1,161.0,0,Loyalist
14090,325,1,76.32000000000001,0,Loyalist
14092,8,12,3475.1800000000007,1,Loss
14093,13,1,442.8499999999999,0,Loyalist
14096,5,17,65164.790000000095,1,Loss
14098,37,1,147.34999999999997,0,Loyalist
14099,17,10,2720.65,1,Loss
14100,138,1,194.9,0,Loyalist
14101,74,6,5976.789999999999,1,Loss
14102,6,5,1360.2799999999997,1,Loss
14104,155,2,216.21,0,Loyalist
14105,240,1,1266.2300000000002,0,Loyalist
14107,52,6,2339.99,1,Loss
14108,31,2,597.9100000000001,0,Loyalist
14109,73,1,144.2,0,Loyalist
14110,4,12,5683.149999999999,1,Loss
14111,15,4,692.85,1,Loss
14112,23,7,2915.15,1,Loss
14113,4,3,1406.92,1,Loss
14114,274,2,386.53000000000003,0,Loyalist
14116,20,5,1382.7400000000002,1,Loss
14117,144,1,90.0,0,Loyalist
14121,4,4,2780.1499999999996,1,Loss
14124,85,1,419.58000000000004,0,Loyalist
14125,11,3,2740.4300000000003,1,Loss
14126,8,3,706.1300000000001,1,Loss
14127,123,3,709.71,0,Loyalist
14128,61,2,637.5,0,Loyalist
14129,2,5,1123.86,1,Loss
14130,320,1,483.85999999999996,0,Loyalist
14132,3,11,3586.0299999999997,1,Loss
14133,130,3,605.64,0,Loyalist
14135,2,11,3743.2599999999998,1,Loss
14138,2,2,982.3800000000002,1,Loss
14139,47,1,415.81999999999994,0,Loyalist
14140,4,2,935.0499999999998,1,Loss
14141,3,4,915.1300000000001,1,Loss
14143,134,1,115.8,0,Loyalist
14145,47,4,3742.2,1,Loss
14146,9,4,2949.57,1,Loss
14147,79,2,483.40000000000003,0,Loyalist
14148,234,1,157.2,0,Loyalist
14149,221,1,446.62000000000006,0,Loyalist
14150,36,1,352.46000000000004,0,Loyalist
14152,76,2,621.29,0,Loyalist
14154,240,2,1345.62,0,Loyalist
14155,267,1,118.75,0,Loyalist
14156,10,54,117057.43000000001,1,Loss
14157,20,2,432.8800000000001,0,Loyalist
14158,41,1,507.66000000000014,0,Loyalist
14159,20,10,4499.79,1,Loss
14161,216,2,827.3700000000001,0,Loyalist
14162,174,2,289.36,0,Loyalist
14163,88,4,2445.91,1,Loss
14164,71,2,1631.7700000000002,0,Loyalist
14165,276,1,122.53999999999999,0,Loyalist
14167,40,4,574.84,1,Loss
14171,99,1,363.78999999999996,0,Loyalist
14173,11,4,450.84000000000003,1,Loss
14174,34,1,134.46,0,Loyalist
14175,60,3,3222.3,1,Loss
14176,298,3,417.35,0,Loyalist
14177,87,4,559.4100000000001,0,Loyalist
14178,9,7,1620.9299999999998,1,Loss
14179,41,2,719.7799999999997,0,Loyalist
14180,11,21,3852.27,1,Loss
14184,67,1,452.89,0,Loyalist
14185,332,1,197.65,0,Loyalist
14188,31,6,2054.36,1,Loss
14189,3,14,4342.84,1,Loss
14191,2,13,4684.76,1,Loss
14193,68,2,853.3899999999999,0,Loyalist
14194,5,21,11349.520000000002,1,Loss
14195,202,2,1011.9999999999999,0,Loyalist
14196,107,1,335.52,0,Loyalist
14198,19,4,701.4,1,Loss
14199,219,1,185.39999999999998,0,Loyalist
14201,61,6,680.1999999999999,1,Loss
14204,3,1,161.02999999999997,0,Loyalist
14205,17,2,466.70000000000005,0,Loyalist
14206,240,1,328.1599999999999,0,Loyalist
14208,95,1,151.73999999999998,0,Loyalist
14209,11,6,2073.4300000000003,1,Loss
14210,106,5,1600.89,1,Loss
14211,54,9,2241.1,1,Loss
14212,90,1,1070.48,0,Loyalist
14214,31,5,1004.3799999999999,1,Loss
14215,12,5,1623.7200000000003,1,Loss
14216,4,4,1839.2999999999997,1,Loss
14217,2,16,1886.68,1,Loss
14218,43,1,169.48000000000002,0,Loyalist
14219,5,1,89.94,0,Loyalist
14220,248,1,319.42,0,Loyalist
14221,43,9,3432.8,1,Loss
14222,178,1,683.17,0,Loyalist
14223,93,3,991.1299999999999,0,Loyalist
14224,111,4,1050.12,0,Loyalist
14226,29,5,2232.1899999999996,1,Loss
14227,27,10,3350.96,1,Loss
14229,52,3,1547.1999999999998,1,Loss
14231,184,3,925.71,0,Loyalist
14232,43,5,2048.0699999999997,1,Loss
14233,50,4,1462.72,1,Loss
14234,23,4,775.4600000000002,1,Loss
